,userName,toeflScore,greV,greQ,greA,termAndYear,ugCollege,cgpa,univName
16635,sayakbiswas,117.0,162.0,162.0,4.0,Fall - 2015,Siliguri Institute of Technology,0.8809999999999999,University of Southern California
16636,sayakbiswas,117.0,162.0,162.0,4.0,Fall - 2015,Siliguri Institute of Technology,0.8809999999999999,University of Florida
16637,rk060919,112.0,157.0,161.0,3.5,Fall - 2013,Sinhgad College of Engineering,0.68,University of Washington
16638,addict88,102.0,530.0,790.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.53,University of Texas Dallas
16639,amitrrr,110.0,630.0,790.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.6,University of Texas Dallas
16640,omasleka,83.0,580.0,790.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.74,University of Texas Dallas
16641,prasadsmemane,106.0,147.0,163.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.6714,University of Texas Dallas
16642,shardulbhakta1989,104.0,460.0,780.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.65,University of Texas Dallas
16643,tany_chava,100.0,480.0,780.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.72,University of Texas Dallas
16644,kaustubh42020,88.0,500.0,760.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.5857,University of Texas Arlington
16645,tany_chava,100.0,480.0,780.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.72,University of Southern California
16646,addict88,102.0,530.0,790.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.53,University of North Carolina Charlotte
16647,guneshpatil,101.0,150.0,159.0,3.0,Fall - 2012,Sinhgad College of Engineering,0.6393,University of North Carolina Charlotte
16648,savantaparna,93.0,340.0,770.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.64,University of North Carolina Charlotte
16649,rk060919,112.0,157.0,161.0,3.5,Fall - 2013,Sinhgad College of Engineering,0.68,University of Maryland College Park
16650,rramath,107.0,149.0,167.0,4.0,Fall - 2015,Sinhgad College of Engineering,0.62,University of Maryland College Park
16651,guneshpatil,101.0,150.0,159.0,3.0,Fall - 2012,Sinhgad College of Engineering,0.6393,University of Illinois Chicago
16652,khushbu19j,103.0,560.0,740.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.63,University of Illinois Chicago
16653,pradnya1605,106.0,162.0,154.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.63,University of Illinois Chicago
16654,deveshgade,103.0,154.0,164.0,4.5,Fall - 2012,Sinhgad College of Engineering,0.69,University of Florida
16655,tany_chava,100.0,480.0,780.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.72,University of Florida
16656,khushbu19j,103.0,560.0,740.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.63,University of Cincinnati
16657,rk060919,112.0,157.0,161.0,3.5,Fall - 2013,Sinhgad College of Engineering,0.68,University of Arizona
16658,khushbu19j,103.0,560.0,740.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.63,Texas A and M University College Station
16659,satyajit,88.0,510.0,770.0,2.0,Fall - 2010,Sinhgad College of Engineering,0.7186,Texas A and M University College Station
16660,ppnewaskar,110.0,420.0,780.0,4.0,Fall - 2011,Sinhgad College of Engineering,0.6004,Syracuse University
16661,pradnya1605,106.0,162.0,154.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.63,Syracuse University
16662,prasadsmemane,106.0,147.0,163.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.6714,Syracuse University
16663,rk060919,112.0,157.0,161.0,3.5,Fall - 2013,Sinhgad College of Engineering,0.68,Syracuse University
16664,roy5388,88.0,440.0,740.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.6213000000000001,Syracuse University
16665,deveshgade,103.0,154.0,164.0,4.5,Fall - 2012,Sinhgad College of Engineering,0.69,SUNY Stony Brook
16666,deveshgade,103.0,154.0,164.0,4.5,Fall - 2012,Sinhgad College of Engineering,0.69,SUNY Buffalo
16667,satyajit,88.0,510.0,770.0,2.0,Fall - 2010,Sinhgad College of Engineering,0.7186,SUNY Buffalo
16668,pushkarsp16,104.0,156.0,164.0,4.0,Fall - 2014,Sinhgad College of Engineering,0.69,Purdue University
16669,addict88,102.0,530.0,790.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.53,Northeastern University
16670,ameyamehendale,110.0,530.0,700.0,4.0,Spring - 2011,Sinhgad College of Engineering,0.6,Northeastern University
16671,deveshgade,103.0,154.0,164.0,4.5,Fall - 2012,Sinhgad College of Engineering,0.69,Northeastern University
16672,omasleka,83.0,580.0,790.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.74,Northeastern University
16673,prasadsmemane,106.0,147.0,163.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.6714,Northeastern University
16674,shalomc,99.0,156.0,161.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.6317,Northeastern University
16675,tany_chava,100.0,480.0,780.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.72,Northeastern University
16676,tany_chava,100.0,480.0,780.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.72,North Carolina State University
16677,madon91,98.0,143.0,151.0,3.0,Fall - 2012,Sinhgad College of Engineering,0.6666,New Jersey Institute of Technology
16678,addict88,102.0,530.0,790.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.53,George Mason University
16679,aditya.entc,97.0,470.0,710.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.55,George Mason University
16680,amitrrr,110.0,630.0,790.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.6,Carnegie Mellon University
16681,khushbu19j,103.0,560.0,740.0,3.5,Fall - 2011,Sinhgad College of Engineering,0.63,Carnegie Mellon University
16682,Nishant.Kelkar,110.0,560.0,790.0,4.5,Fall - 2011,Sinhgad College of Engineering,0.66,Carnegie Mellon University
16683,omasleka,83.0,580.0,790.0,3.0,Fall - 2011,Sinhgad College of Engineering,0.74,Arizona State University
16684,prasadsmemane,106.0,147.0,163.0,3.5,Fall - 2014,Sinhgad College of Engineering,0.6714,Arizona State University
16685,pratikmudgal,101.0,151.0,162.0,3.5,Fall - 2012,Sinhgad College of Engineering,0.66,Arizona State University
16686,ravisekhar,6.0,144.0,157.0,3.0,Fall - 2013,Sir CRR College of Engg,0.7731,University of Texas Dallas
16687,charuta0189,94.0,146.0,162.0,3.0,Fall - 2014,Sir J J College of Architecture,0.0,University of Cincinnati
16688,varun_suresh,111.0,154.0,161.0,4.0,Fall - 2013,Sir MVIT,0.77,University of Utah
16689,kumar05,100.0,140.0,161.0,3.5,Fall - 2013,Sir MVIT,0.815,University of Texas Dallas
16690,manojathreya,104.0,660.0,760.0,3.0,Fall - 2012,Sir MVIT,0.88,University of Texas Dallas
16691,Nishanth Shivashankaran,88.0,450.0,770.0,3.0,Fall - 2012,Sir MVIT,0.08199999999999999,University of Texas Dallas
16692,ravshnkr,90.0,590.0,710.0,3.0,Fall - 2011,Sir MVIT,0.84,University of Texas Dallas
16693,samanthkumar,103.0,350.0,740.0,3.0,Fall - 2012,Sir MVIT,0.78,University of Texas Dallas
16694,battyrocks,115.0,680.0,720.0,4.0,Fall - 2,Sir MVIT,0.61,University of Texas Arlington
16695,ravishaan27,107.0,152.0,152.0,4.0,Spring - 2016,Sir MVIT,0.65,University of Texas Arlington
16696,arvindhmani,111.0,161.0,164.0,5.0,Fall - 2015,Sir MVIT,0.7434000000000001,University of Southern California
16697,chawdarohit,104.0,152.0,164.0,3.5,Fall - 2013,Sir MVIT,0.8305,University of Southern California
16698,kRishtalysis,110.0,158.0,170.0,4.0,Fall - 2013,Sir MVIT,0.835,University of Southern California
16699,kumar05,100.0,140.0,161.0,3.5,Fall - 2013,Sir MVIT,0.815,University of Southern California
16700,ravshnkr,90.0,590.0,710.0,3.0,Fall - 2011,Sir MVIT,0.84,University of Southern California
16701,shaithal,95.0,147.0,160.0,3.5,Fall - 2013,Sir MVIT,0.807,University of Southern California
16702,shanki23.18,100.0,480.0,790.0,3.0,Fall - 2013,Sir MVIT,0.75,University of Southern California
16703,bankadaharish,91.0,400.0,750.0,3.0,Fall - 2012,Sir MVIT,0.68,University of North Carolina Charlotte
16704,samanthkumar,103.0,350.0,740.0,3.0,Fall - 2012,Sir MVIT,0.78,University of North Carolina Charlotte
16705,shivchaitanya.vc,90.0,300.0,780.0,3.0,Fall - 2012,Sir MVIT,0.72,University of North Carolina Charlotte
16706,varun_suresh,111.0,154.0,161.0,4.0,Fall - 2013,Sir MVIT,0.77,University of North Carolina Charlotte
16707,manojathreya,104.0,660.0,760.0,3.0,Fall - 2012,Sir MVIT,0.88,University of Minnesota Twin Cities
16708,moni_1291,113.0,158.0,163.0,3.5,Fall - 2012,Sir MVIT,0.0,University of Minnesota Twin Cities
16709,Nishanth Shivashankaran,88.0,450.0,770.0,3.0,Fall - 2012,Sir MVIT,0.08199999999999999,University of Massachusetts Amherst
16710,arvindhmani,111.0,161.0,164.0,5.0,Fall - 2015,Sir MVIT,0.7434000000000001,University of Florida
16711,moni_1291,113.0,158.0,163.0,3.5,Fall - 2012,Sir MVIT,0.0,University of Florida
16712,thrupthi.n.murthy,102.0,470.0,770.0,3.0,Fall - 2011,Sir MVIT,0.7589,University of Florida
16713,ybkshashankhr,97.0,156.0,161.0,3.0,Fall - 2013,Sir MVIT,0.6829999999999999,University of Colorado Boulder
16714,kRishtalysis,110.0,158.0,170.0,4.0,Fall - 2013,Sir MVIT,0.835,University of California San Diego
16715,kumar05,100.0,140.0,161.0,3.5,Fall - 2013,Sir MVIT,0.815,University of California Irvine
16716,shanki23.18,100.0,480.0,790.0,3.0,Fall - 2013,Sir MVIT,0.75,University of Arizona
16717,prateekr,112.0,159.0,159.0,4.0,Fall - 2014,Sir MVIT,0.79,Texas A and M University College Station
16718,bankadaharish,91.0,400.0,750.0,3.0,Fall - 2012,Sir MVIT,0.68,SUNY Stony Brook
16719,Forgotmyid,115.0,580.0,770.0,4.0,Fall - 2013,Sir MVIT,0.745,SUNY Stony Brook
16720,shanki23.18,100.0,480.0,790.0,3.0,Fall - 2013,Sir MVIT,0.75,SUNY Stony Brook
16721,arvindhmani,111.0,161.0,164.0,5.0,Fall - 2015,Sir MVIT,0.7434000000000001,SUNY Buffalo
16722,manojathreya,104.0,660.0,760.0,3.0,Fall - 2012,Sir MVIT,0.88,SUNY Buffalo
16723,Nishanth Shivashankaran,88.0,450.0,770.0,3.0,Fall - 2012,Sir MVIT,0.08199999999999999,SUNY Buffalo
16724,samanthkumar,103.0,350.0,740.0,3.0,Fall - 2012,Sir MVIT,0.78,SUNY Buffalo
16725,anzy,107.0,146.0,160.0,3.5,Fall - 2013,Sir MVIT,0.8254,Rutgers University New Brunswick/Piscataway
16726,sanzd56,84.0,144.0,157.0,3.0,Fall - 2015,Sir MVIT,0.7545000000000001,Rutgers University New Brunswick/Piscataway
16727,prateekr,112.0,159.0,159.0,4.0,Fall - 2014,Sir MVIT,0.79,Ohio State University Columbus
16728,Forgotmyid,115.0,580.0,770.0,4.0,Fall - 2013,Sir MVIT,0.745,Northeastern University
16729,thrupthi.n.murthy,102.0,470.0,770.0,3.0,Fall - 2011,Sir MVIT,0.7589,Northeastern University
16730,twoby2,97.0,410.0,660.0,3.0,Spring - 2013,Sir MVIT,0.6831999999999999,Northeastern University
16731,Forgotmyid,115.0,580.0,770.0,4.0,Fall - 2013,Sir MVIT,0.745,North Carolina State University
16732,shreyas307,107.0,149.0,161.0,3.0,Fall - 2014,Sir MVIT,0.0,North Carolina State University
16733,shanki23.18,100.0,480.0,790.0,3.0,Fall - 2013,Sir MVIT,0.75,New York University
16734,ajaik91,92.0,141.0,162.0,3.0,Fall - 2014,Sir MVIT,0.67,New Jersey Institute of Technology
16735,kRishtalysis,110.0,158.0,170.0,4.0,Fall - 2013,Sir MVIT,0.835,Georgia Institute of Technology
16736,ajaik91,92.0,141.0,162.0,3.0,Fall - 2014,Sir MVIT,0.67,George Mason University
16737,shreyas307,107.0,149.0,161.0,3.0,Fall - 2014,Sir MVIT,0.0,Clemson University
16738,shanki23.18,100.0,480.0,790.0,3.0,Fall - 2013,Sir MVIT,0.75,Carnegie Mellon University
16739,darshankpbhat,94.0,550.0,760.0,3.0,Fall - 2012,Sir MVIT,0.7,Arizona State University
16740,devendra123,111.0,152.0,159.0,4.5,Fall - 2013,Sir MVIT,0.7981999999999999,Arizona State University
16741,Nishanth Shivashankaran,88.0,450.0,770.0,3.0,Fall - 2012,Sir MVIT,0.08199999999999999,Arizona State University
16742,prateekr,112.0,159.0,159.0,4.0,Fall - 2014,Sir MVIT,0.79,Arizona State University
16743,sandeep024,107.0,146.0,164.0,3.0,Fall - 2013,Sir MVIT,0.78,Arizona State University
16744,bhavik123,83.0,350.0,710.0,3.5,Fall - 2011,SIT,0.57,Northeastern University
16745,chaudhary1990,112.0,600.0,760.0,4.0,Spring - 2014,SIT,0.71,North Carolina State University
16746,bhavik123,83.0,350.0,710.0,3.5,Fall - 2011,SIT,0.57,New Jersey Institute of Technology
16747,chaudhary1990,112.0,600.0,760.0,4.0,Spring - 2014,SIT,0.71,Carnegie Mellon University
16748,chaudhary1990,112.0,600.0,760.0,4.0,Spring - 2014,SIT,0.71,Arizona State University
16749,santhosh411,96.0,150.0,160.0,3.0,Spring - 2013,SJBIT,0.71,University of Texas Arlington
16750,santhosh411,96.0,150.0,160.0,3.0,Spring - 2013,SJBIT,0.71,University of North Carolina Charlotte
16751,mt00100,100.0,145.0,161.0,3.0,Fall - 2015,SJBIT,0.72,New Jersey Institute of Technology
16752,bhat.nishanth0709,110.0,151.0,164.0,4.0,Fall - 2014,SJCE,0.934,Virginia Polytechnic Institute and State University
16753,vibhal212,115.0,150.0,162.0,3.5,Fall - 2013,SJCE,0.95,Virginia Polytechnic Institute and State University
16754,adityabarve90,108.0,440.0,770.0,4.5,Fall - 2011,SJCE,0.978,University of Wisconsin Madison
16755,Anil89,106.0,147.0,163.0,3.5,Fall - 2013,SJCE,0.9009999999999999,University of Wisconsin Madison
16756,Apoorva Nataraja,107.0,155.0,164.0,4.0,Fall - 2015,SJCE,0.9420000000000001,University of Wisconsin Madison
16757,jgirisha89,108.0,148.0,170.0,4.0,Fall - 2014,SJCE,0.963,University of Texas Dallas
16758,kashyap67,97.0,143.0,151.0,3.5,Fall - 2015,SJCE,0.85,University of Texas Dallas
16759,pram,104.0,148.0,166.0,4.0,Fall - 2012,SJCE,0.873,University of Texas Dallas
16760,sandeepnerli,105.0,490.0,780.0,4.5,Fall - 2012,SJCE,0.7615000000000001,University of Texas Dallas
16761,sriram_m,98.0,530.0,780.0,3.0,Fall - 2011,SJCE,0.8,University of Texas Dallas
16762,vijaykumar.koppad,100.0,147.0,165.0,3.0,Fall - 2014,SJCE,0.91,University of Texas Dallas
16763,kashyap67,97.0,143.0,151.0,3.5,Fall - 2015,SJCE,0.85,University of Texas Arlington
16764,Poornima Prabhu,101.0,410.0,720.0,3.5,Fall - 2010,SJCE,0.78,University of Texas Arlington
16765,adityabarve90,108.0,440.0,770.0,4.5,Fall - 2011,SJCE,0.978,University of Southern California
16766,Anil89,106.0,147.0,163.0,3.5,Fall - 2013,SJCE,0.9009999999999999,University of Southern California
16767,bhat.nishanth0709,110.0,151.0,164.0,4.0,Fall - 2014,SJCE,0.934,University of Southern California
16768,mihi,110.0,147.0,162.0,3.0,Fall - 2013,SJCE,0.8859999999999999,University of Southern California
16769,sandeepnerli,105.0,490.0,780.0,4.5,Fall - 2012,SJCE,0.7615000000000001,University of Southern California
16770,sanjaysan9,117.0,160.0,165.0,4.0,Fall - 2013,SJCE,0.95,University of Southern California
16771,Santrupti,103.0,143.0,160.0,3.5,Fall - 2013,SJCE,0.936,University of Southern California
16772,vibhal212,115.0,150.0,162.0,3.5,Fall - 2013,SJCE,0.95,University of Southern California
16773,Poornima Prabhu,101.0,410.0,720.0,3.5,Fall - 2010,SJCE,0.78,University of Pennsylvania
16774,Preetiranjan Roy,102.0,149.0,155.0,3.0,Fall - 2015,SJCE,0.7889999999999999,University of North Carolina Charlotte
16775,adityabarve90,108.0,440.0,770.0,4.5,Fall - 2011,SJCE,0.978,University of Minnesota Twin Cities
16776,Anil89,106.0,147.0,163.0,3.5,Fall - 2013,SJCE,0.9009999999999999,University of Minnesota Twin Cities
16777,Apoorva Nataraja,107.0,155.0,164.0,4.0,Fall - 2015,SJCE,0.9420000000000001,University of Minnesota Twin Cities
16778,sriram_m,98.0,530.0,780.0,3.0,Fall - 2011,SJCE,0.8,University of Minnesota Twin Cities
16779,vibhal212,115.0,150.0,162.0,3.5,Fall - 2013,SJCE,0.95,University of Minnesota Twin Cities
16780,adityabarve90,108.0,440.0,770.0,4.5,Fall - 2011,SJCE,0.978,University of Massachusetts Amherst
16781,blue.lace1811,111.0,159.0,162.0,3.0,Fall,SJCE,0.945,University of Massachusetts Amherst
16782,hurtlocker1988,114.0,720.0,800.0,4.0,Fall - 2011,SJCE,0.85,University of Massachusetts Amherst
16783,jgirisha89,108.0,148.0,170.0,4.0,Fall - 2014,SJCE,0.963,University of Massachusetts Amherst
16784,Santrupti,103.0,143.0,160.0,3.5,Fall - 2013,SJCE,0.936,University of Massachusetts Amherst
16785,prakyath,96.0,149.0,159.0,3.5,Fall - 2014,SJCE,0.902,University of Illinois Urbana-Champaign
16786,hurtlocker1988,114.0,720.0,800.0,4.0,Fall - 2011,SJCE,0.85,University of Florida
16787,Apoorva Nataraja,107.0,155.0,164.0,4.0,Fall - 2015,SJCE,0.9420000000000001,University of Colorado Boulder
16788,hurtlocker1988,114.0,720.0,800.0,4.0,Fall - 2011,SJCE,0.85,University of Cincinnati
16789,nakultirumalai,109.0,540.0,770.0,4.5,Fall - 2011,SJCE,0.7,University of Cincinnati
16790,sriram_m,98.0,530.0,780.0,3.0,Fall - 2011,SJCE,0.8,University of Cincinnati
16791,Anil89,106.0,147.0,163.0,3.5,Fall - 2013,SJCE,0.9009999999999999,University of California Irvine
16792,jgirisha89,108.0,148.0,170.0,4.0,Fall - 2014,SJCE,0.963,University of California Irvine
16793,vijaykumar.koppad,100.0,147.0,165.0,3.0,Fall - 2014,SJCE,0.91,University of California Irvine
16794,SliceOfDeath,111.0,580.0,740.0,4.0,Fall - 2013,SJCE,0.72,University of Arizona
16795,varun_jm26,114.0,154.0,167.0,4.0,Fall - 2015,SJCE,0.8690000000000001,Syracuse University
16796,hurtlocker1988,114.0,720.0,800.0,4.0,Fall - 2011,SJCE,0.85,SUNY Stony Brook
16797,Prasoon,97.0,520.0,760.0,3.5,Fall - 2011,SJCE,0.63,SUNY Stony Brook
16798,vibhal212,115.0,150.0,162.0,3.5,Fall - 2013,SJCE,0.95,SUNY Stony Brook
16799,Amy_123,93.0,145.0,160.0,2.5,Fall - 2014,SJCE,0.73,SUNY Buffalo
16800,nakultirumalai,109.0,540.0,770.0,4.5,Fall - 2011,SJCE,0.7,SUNY Buffalo
16801,ronakbohara,90.0,480.0,770.0,3.0,Fall - 2011,SJCE,0.8230000000000001,SUNY Buffalo
16802,nakultirumalai,109.0,540.0,770.0,4.5,Fall - 2011,SJCE,0.7,Rutgers University New Brunswick/Piscataway
16803,Prasoon,97.0,520.0,760.0,3.5,Fall - 2011,SJCE,0.63,Rutgers University New Brunswick/Piscataway
16804,Amy_123,93.0,145.0,160.0,2.5,Fall - 2014,SJCE,0.73,Northeastern University
16805,AdmissionSeeker,95.0,153.0,163.0,4.0,Fall - 2013,SJCE,0.816,North Carolina State University
16806,girishprb,113.0,155.0,162.0,4.0,Fall - 2013,SJCE,0.0,North Carolina State University
16807,Hobbit,110.0,155.0,161.0,4.0,Fall - 2013,SJCE,0.76,North Carolina State University
16808,hurtlocker1988,114.0,720.0,800.0,4.0,Fall - 2011,SJCE,0.85,North Carolina State University
16809,jgirisha89,108.0,148.0,170.0,4.0,Fall - 2014,SJCE,0.963,North Carolina State University
16810,pram,104.0,148.0,166.0,4.0,Fall - 2012,SJCE,0.873,North Carolina State University
16811,sandeepnerli,105.0,490.0,780.0,4.5,Fall - 2012,SJCE,0.7615000000000001,North Carolina State University
16812,Santrupti,103.0,143.0,160.0,3.5,Fall - 2013,SJCE,0.936,North Carolina State University
16813,varun_jm26,114.0,154.0,167.0,4.0,Fall - 2015,SJCE,0.8690000000000001,North Carolina State University
16814,vijaykumar.koppad,100.0,147.0,165.0,3.0,Fall - 2014,SJCE,0.91,North Carolina State University
16815,Amy_123,93.0,145.0,160.0,2.5,Fall - 2014,SJCE,0.73,New Jersey Institute of Technology
16816,adityabarve90,108.0,440.0,770.0,4.5,Fall - 2011,SJCE,0.978,Georgia Institute of Technology
16817,blue.lace1811,111.0,159.0,162.0,3.0,Fall,SJCE,0.945,Georgia Institute of Technology
16818,hurtlocker1988,114.0,720.0,800.0,4.0,Fall - 2011,SJCE,0.85,Georgia Institute of Technology
